,Forest fires,Crop Residues,Rice Cultivation,Drained organic soils (CO2),Pesticides Manufacturing,Food Transport,Forestland,Net Forest conversion,Food Household Consumption,Food Retail,On-farm Electricity Use,Food Packaging,Agrifood Systems Waste Disposal,Food Processing,Fertilizers Manufacturing,IPPU,Manure applied to Soils,Manure left on Pasture,Manure Management,Fires in organic soils,Fires in humid tropical forests,On-farm energy use,Rural population,Urban population,Total Population - Male,Total Population - Female,total_emission,Average Temperature Â°C
Nicaragua,-0.19590574932518365,-0.2896480957617075,-0.24338849075461472,-0.20660433725436736,-0.10124170341189129,-0.3190125976436998,0.18356956979478525,0.10687221142511374,-0.17201979625989997,-0.22833056309811628,-0.15575472369301396,-0.12923518098334202,-0.19064516282369462,-0.1950520112338912,-0.2434976804753298,-0.18559827596669212,-0.2379929946039548,-0.18764040776084231,-0.2839383967635577,-0.08148302180291511,-0.15085594007136277,-0.22845922651695863,-0.1843334571033493,-0.20723142689021687,-0.20131267339654782,-0.20552619657038235,-0.17372290458606524,0.10891341312755176
Niger,-0.25359107203916254,-0.17728688986255275,-0.24079219166981516,-0.20846481670138842,-0.266110078246167,-0.34166854462181595,0.19557905012362817,-0.2034134088859664,-0.17452450114041834,-0.2193452311632133,-0.15802644707823582,-0.12923518098334202,-0.1749474611247065,-0.1881203676126116,-0.2434976804753298,-0.18629992642270415,-0.25561367445420874,0.6009516878266061,-0.18825624854685316,-0.08148302180291511,-0.21346912432629045,0.0,0.03410160029852809,-0.20489036442138348,-0.09546302774781266,-0.10017319145819242,-0.20470585230193972,-0.9114382230517928
Nigeria,0.03145832440943025,0.2381434080071489,0.667098370058886,-0.20846481670138842,0.14199621460616849,0.5443679713114314,0.19598061664446187,0.5209440652095559,-0.12428444911141263,-0.1031092084269184,-0.07707228633609323,-0.1318500058175683,1.0931664928935823,0.011230370480064781,-0.23890624141700426,-0.1140975018125497,0.04627382142660755,1.60577909772046,0.07296627664153216,-0.08148302180291511,0.10497239676419279,-0.2311497079170633,1.0230596226078013,0.9119942577297516,0.9955712660604465,1.02034401993381,0.23609504548612226,-0.4017598601406388
Niue,-0.25359107203916254,0.0,-0.1329789076566169,-0.20846481670138842,-0.25795913777975177,-0.3605689177670195,0.19595297265969838,-0.2240797496293188,-0.17756296584073025,-0.2509818086901795,-0.15737415481886705,-0.12923518098334202,-0.26798616100747763,-0.19996992174980763,-0.20563475766140063,-0.18711453908071657,-0.32341383954230296,-0.39994092916639273,-0.32196869927301514,-0.08148302180291511,-0.21346912432629045,-0.23240850269917782,-0.21725998094893445,-0.24823870652444807,-0.2404019916383107,-0.24766291620012035,-0.24935530943809853,-0.785444713873617
North Macedonia,-0.25341452118953167,-0.29712946625365716,-0.2452655225634141,-0.20846481670138842,-0.26455471621942855,-0.3241290686272789,2.3073516889161313e-17,0.0,-0.1696405173692133,-0.22376615200505065,-0.15657225968389596,-0.126513451316954,-0.2486716474801971,-0.1966830045127509,-0.2425477363283781,-0.1813394563547187,-0.29903090110437863,-0.38966397143522935,-0.2979772343965982,-0.08148302180291511,-0.21346912432629045,-0.2288682500988173,-0.20641432092420084,-0.2350195811356572,-0.22804763256423846,-0.2346589550736087,-0.24770847590654108,0.12767457986047745
Northern Mariana Islands,-0.25359107203916254,0.0,-0.15141830805650253,-0.20846481670138842,-0.25795913777975177,-0.36025997600162774,0.19675351039127417,-0.209345000583608,-0.17754149574087771,-0.24847322164007646,-0.15737415481886705,-0.12863496548897482,-0.2706433864408061,-0.18738308306274126,-0.11949605547838929,0.0,0.0,-0.18446375402308202,0.0,-0.08148302180291511,-0.21346912432629045,-0.23154015503553155,-0.21721413237966783,-0.24769652241425727,-0.24010002790328858,-0.24739313483676706,-0.23598797252964998,-0.4861378800150565
Norway,-0.25359107203916254,-0.287148851015493,-0.22998864190709556,0.10082046404867387,-0.25755558709910553,-0.16831479617045936,-0.0604427179793082,-0.2240797496293188,-0.17648312868450763,-0.2271561536442739,-0.15763652960692498,-0.12316636071404395,-0.2503143469077538,-0.1831268449517807,-0.1514194818887506,-0.1200830519914272,-0.2302827123771718,-0.3657587875349621,-0.239875782391185,-0.08148302180291511,-0.21346912432629045,-0.21738304977139575,-0.20565097543321262,-0.19926639850435263,-0.208549703129949,-0.2148726963767841,-0.24912523370504425,1.6413596230851784
Oman,-0.25359107203916254,-0.3044445840680079,-0.23270611057621826,-0.20846481670138842,-0.25444486304562863,-0.18063110159895454,0.1959315480324027,-0.22370756711491796,-0.152627052593063,-0.048268207415600374,-0.14258649236300805,-0.1301503424965958,-0.2516034209273524,-0.21051910711703845,-0.01982307286814608,-0.10448470396542965,-0.3204053495371535,-0.34561688203093666,-0.31321893468967954,-0.08148302180291511,-0.21346912432629045,0.0,-0.20842023653102193,-0.20012069539176477,-0.20728526522177806,-0.22648596483520197,-0.1804951617811474,-1.7703301212871787
Pakistan,-0.25359107203916254,0.3868660545852491,0.49461872821004094,-0.20846481670138842,-0.06235765274343003,0.4453685685760015,0.19598061664446187,-0.1107592755400882,-0.05887777431013168,-0.08638431505440551,0.09785066802014053,-0.11529986900506062,1.1265816375986555,0.1659747535835097,0.24808022353835613,-0.04620390813180631,1.637360962286142,2.0648218258677034,1.4671472872436806,-0.08148302180291511,-0.21346912432629045,-0.22749194315720983,1.4223645932118685,0.5905573414685621,1.1079910657141487,1.1347030261327693,0.23786548555385384,-1.897962907091477
Palau,-0.25359107203916254,0.0,-0.1537025770368491,-0.20846481670138842,-0.25795913777975177,-0.35878652225084534,2.3073516889161313e-17,0.0,-0.1774986336309667,-0.25070579586728037,-0.1585467201077248,-0.12884250278770637,-0.27070290383319,-0.18571966788545294,-0.0604092722398468,-0.1871116471495143,0.0,0.2270355048871499,0.0,-0.08148302180291511,-0.21346912432629045,-0.23152147865391584,-0.21721753877432518,-0.24805000253708173,-0.24030266022609784,-0.2475697867681512,-0.2236073887429705,-0.22523433678992733
Palestine,-0.25359107203916254,-0.3052615509710672,-0.23270611057621826,-0.20846481670138842,-0.25211182000552096,-0.3186545715238458,2.3073516889161313e-17,0.0,-0.16282718972669605,-0.06168821602389986,-0.1572181765383456,-0.13337631139882447,-0.2231409000224572,-0.19242697807851894,-0.1189956999791209,0.0,-0.32161182612954464,-0.38896649850910575,-0.3205213698965263,-0.08148302180291511,-0.21346912432629045,-0.22929344378014002,-0.2017524318889465,-0.20401472852615823,-0.21102180807295953,-0.21671707981747315,-0.2356607037561197,0.07622350139594967
Panama,-0.25332723670828255,-0.29813333354513627,-0.2444580160354638,-0.17009703515608418,-0.21944921744401352,-0.28643239581087604,0.19253728200380146,-0.16212360194108985,-0.15761518288521512,-0.17466501709764126,-0.15795043446750245,-0.12923518098334202,-0.20322323640669393,-0.19827785204396084,-0.27020314630206554,-0.18374522865257367,-0.2912754984538992,-0.33453023821714284,-0.3059241227272836,-0.08148302180291511,-0.21317412763533977,-0.22904229099428403,-0.2003039001314423,-0.21646028780176582,-0.21517628742998388,-0.22128380470669268,-0.22698226834176977,-0.0010306417832358255
Papua New Guinea,-0.24620229816844555,-0.3060172223176365,-0.24652342237377636,1.0304754495069293,-0.2629993541926901,-0.3363738802424651,0.19598061664446187,-0.038346230076509766,-0.17511062016713724,-0.23709988437921709,-0.1555467610046294,-0.12923518098334202,-0.2560941629431176,-0.18697086021380227,-0.08090014569426321,-0.18570100466301676,-0.29351717213557077,-0.39463808265183464,-0.19552799813073024,-0.08148302180291511,-0.20689581001794205,-0.2027629484306919,-0.12225252812532077,-0.23559003672320444,-0.18122890237242315,-0.18973654482420813,-0.13518572331144205,-0.7585062881682502
Paraguay,-0.10711459946909327,-0.028543844641313394,-0.20666908292830521,-0.20846481670138842,-0.019585197008122644,-0.22403211171424786,0.17212986150944734,0.551018400992463,-0.1738497616812208,-0.2509296375296382,-0.15858428468810234,-0.13338891543366693,-0.1986676636986721,-0.19327942129476117,-0.2434976804753298,-0.18365806303843746,-0.24822048853840326,0.1747736424196629,-0.24148836003953145,-0.08148302180291511,-0.08756627904571727,0.0,-0.18380442648015086,-0.2006507910081894,-0.20137564514309375,-0.20714789844893458,-0.060204461699081536,-0.12133726950381121
Peru,-0.2079791070962229,-0.22166616791326846,-0.09074085042360032,-0.20265849969178346,-0.1167953236792758,0.03353752902091389,0.15479334358369004,1.2807107659749215,-0.12586618315468875,-0.16331341896714519,-0.1359353350549374,-0.12018589381730801,0.12873733891199118,-0.09673331461837173,-0.2702837364022299,-0.1528185373361222,-0.08975508680916523,0.03725319425868633,-0.18321418788186938,-0.08148302180291511,-0.17570432670423464,-0.20250818193568693,-0.1267297705325317,0.03427811253828641,-0.04664216712870383,-0.04095642821834393,0.13745180310317712,0.5007659637538896
Philippines,-0.23137639781080493,0.08970494765397789,2.2598662663154383,-0.20846481670138842,0.27671126908555216,0.1359442836076476,0.22721200366524358,-0.2240797496293188,0.00821567449448699,0.22454686830499856,-0.03337826306057425,-0.09917346139902797,0.21307969120361778,-0.002195002841415027,-0.24285644949580282,-0.08077183564041865,-0.0021203396779995503,-0.19907413297639254,0.21547764398925728,-0.08148302180291511,-0.19951372879901552,-0.16968601079484838,0.5052703272017384,0.3151094641113138,0.42838832686518225,0.43185853658096174,0.09788821298237085,0.11246666440273827
Poland,-0.2524933780591114,0.08128240020605726,-0.1648422877857363,1.4041950982772406,0.3552570514358439,0.5886243288253998,-0.38486652579001707,-0.2240797496293188,0.007226522556768591,0.14042854290650741,-0.069990800392408,0.02241669129341527,0.11728363970324988,0.3320418830407269,0.8597568884027581,0.1290288659351466,0.4963665721640119,-0.3234341154158725,0.3004107698437552,-0.08148302180291511,-0.21346912432629045,1.0142683552526413,-0.02740715456514563,-0.0014765324108124897,-0.02208794232740972,-0.0036500767370243633,0.1349285821923805,1.8738843865326649
Portugal,-0.22058684136630607,-0.2929111563676861,-0.22592129211676643,-0.19438877609029395,-0.14012575408035255,-0.17165772082757919,0.19598061664446187,-0.2240797496293188,-0.12239391127423696,-0.14562681942040645,-0.14778209759791058,-0.1076804225272995,-0.15615512068674992,-0.1511556052309959,-0.23736835314398305,0.03448215782215721,-0.14698358280106244,-0.3499178146152469,-0.09719092431054452,-0.08148302180291511,-0.21346912432629045,-0.22084778917297204,-0.17415746671652713,-0.17485144312291168,-0.18333805658305738,-0.18077978387958304,-0.08953567570821465,0.673453975727412
Puerto Rico,-0.25359107203916254,-0.306226962212477,-0.24665882613528303,-0.20497846579019746,-0.17387106558677726,-0.11063443878186752,0.16184324594605995,-0.2240797496293188,-0.1575567832030424,-0.11048975261851855,-0.15743929760364256,-0.12490130161541946,-0.22655252348478513,-0.19417438963332911,0.5381647433807296,0.0,-0.30952209225187743,-0.38381943840142235,-0.3174702282267725,-0.08148302180291511,-0.21346912432629045,0.0,-0.21433626740513628,-0.21124187135302008,-0.22223480717690652,-0.2264723232369912,-0.21356517578224327,-0.3920950166721735
Qatar,-0.25359107203916254,-0.3062116694568147,-0.23270611057621826,-0.20846481670138842,-0.2653323972327978,-0.14939683605648768,0.19598061664446187,-0.2240797496293188,-0.14864400225986135,-0.06931121563752198,-0.10442155385632154,-0.08340669301937377,-0.24486231508858608,-0.184540501254142,0.02373730101402773,-0.08258781962732498,-0.32293054307415714,-0.3831030777150679,-0.31920677303984246,-0.08148302180291511,-0.21346912432629045,-0.14625676066978788,-0.21700353703938174,-0.2182373830412652,-0.21686131600563877,-0.23838847453828013,-0.15786242759072971,0.34754976876833427
Republic of Korea,-0.2521095435347256,-0.23619241778482014,-0.0044808635243955945,-0.20846481670138842,0.05507218027532297,1.4260505426626202,-0.42042859995462273,-0.17879529957513948,0.04385087254273771,1.080242560148044,0.14106574418115855,0.07249060344995518,0.022559162713880865,0.2928217616057315,-0.03672785948667357,0.14108140026785698,-0.06745877007060475,-0.2816076468417352,-0.06724679258724284,-0.08148302180291511,-0.21346912432629045,0.12304459710318733,-0.09738510823966806,0.20598272053780456,0.06377705231600857,0.07144612186066694,0.03640298423174315,-0.18927543388515838
Republic of Moldova,-0.25355572386044206,-0.2826994561343515,-0.23233673829320006,-0.1976007876642945,-0.19534110602956753,-0.3205560650375691,0.1959210729245159,-0.2240797496293188,-0.16629427322935933,-0.22847125808471028,-0.15589052360146485,-0.13130231439134007,-0.19181712075014618,-0.1924543256429411,-0.24192505833633748,-0.18266495982508182,-0.2716185615877495,-0.39158723291751263,-0.29482771984854395,-0.08148302180291511,-0.21346912432629045,-0.19905243517438925,-0.18851515720350676,-0.2295991806875762,-0.22320213165429323,-0.2277559250538469,-0.2405376027576924,2.584818901669744
Romania,-0.25104597602214884,-0.038768795275319505,-0.2440105825840194,-0.17704578658332282,-0.15879009840121394,-0.10295536531526843,-0.16632494232809394,-0.14155796380448357,-0.12420521782829189,-0.178596453672636,-0.1399197016395288,-0.09381699252336254,-0.09951751153245549,-0.11945782781164435,-0.011724846696991394,-0.1157051083986025,0.03277793329203309,-0.27898583915114844,-0.06440888159620546,-0.08148302180291511,-0.21346912432629045,-0.1077657539950797,-0.10604972389696207,-0.13443126783511536,-0.12994980656649005,-0.12422220973009174,-0.2217773740191955,1.375576427702068
Russian Federation,0.6518554579930386,1.8696584182407727,-0.15957656190416136,2.799689743960063,1.4634524954869899,2.8489121548322784,-7.696650912114956,0.3353441521700035,1.2596397947655402,0.7029802662384579,0.3722440614910607,0.8386137900435222,1.1186683376867765,1.4101757221012932,2.9092323126982627,1.407250712722349,1.9455446702730277,-0.004210043527623678,1.3770789843068738,-0.08148302180291511,-0.21346912432629045,1.0271305286431724,0.23733960401813597,0.9160426357993373,0.5539939075990586,0.7114697600667961,-0.14940605270203483,3.5049688518891546
Rwanda,-0.25359107203916254,-0.2805806622720805,-0.24339000469114416,-0.11308401046990292,-0.2412242858183518,-0.34945411266365894,0.19071632314254777,-0.2240797496293188,-0.1770473573045412,-0.2381961331127884,-0.15833416778896525,-0.12923518098334202,-0.14279506008652942,-0.19826403907902088,-0.2434976804753298,-0.18510803915852594,-0.27336391060876053,-0.3133798988443936,-0.28261354843193565,-0.08148302180291511,-0.21346912432629045,-0.22859807121755701,-0.08194389621092985,-0.22353554455372662,-0.16497886818948626,-0.1649744978039896,-0.2367814495375806,-0.3793507014609306
"Saint Helena, Ascension and Tristan da Cunha",-0.25359107203916254,0.0,-0.02161954145533033,-0.20846481670138842,-0.2573744880168707,-0.36042728298415305,0.19598157434686617,-0.2240797496293188,-4.1777796453611674e-17,-0.24783433191396173,-0.11920636816134285,-0.0746058652844739,-0.26798616100747763,-0.12088739852943428,-0.1342351307084936,-0.18711453908071657,0.0,-0.16784250581297347,0.0,-0.08148302180291511,-0.21346912432629045,-0.23239059235728954,-0.21724001847436167,-0.24822895773915274,-0.2403804764873088,-0.24764266906697793,-0.2230743586447333,0.010559417830709163
Saint Kitts and Nevis,-0.25359107203916254,0.0,0.1288129343060603,-0.20846481670138842,-0.266110078246167,-0.356443545933547,2.3073516889161313e-17,0.0,-0.1775588247848858,-0.2503066420351855,-0.15410665635690868,-0.12923518098334202,-0.2692422608305582,-0.19774925378258695,-0.1257917305760281,-0.18705255123732126,-0.32329912548264206,-0.3997427330674012,-0.32203781760672656,-0.08148302180291511,-0.21346912432629045,-0.23238750321882345,-0.21677892789166345,-0.248057064990429,-0.24014182507709628,-0.24737328132954237,-0.23086595924635614,-0.7803943160233415
Saint Lucia,-0.25359107203916254,0.0,-0.20256582006103108,-0.20846481670138842,-0.2622216731793209,-0.35696814109088404,0.19412390313728844,-0.2240797496293188,-0.17693176144172795,-0.24774812137886562,-0.15716041344727597,-0.12923518098334202,-0.2667812626197453,-0.19996992174980763,-0.21168900510680477,-0.1868384506203875,-0.3228512854877957,-0.3992347496147352,-0.3217409789256947,-0.08148302180291511,-0.21346912432629045,-0.23177204858345746,-0.21542924419677092,-0.24787705908594285,-0.23936960496848378,-0.2465633837030357,-0.2533974351401113,-0.7541002565870383
Saint Pierre and Miquelon,-0.25359107203916254,0.0,-0.10155499001979532,-0.20846481670138842,-0.2573744880168707,-0.3601836437824315,0.19598061664446187,-0.22405757448279345,-4.1777796453611674e-17,-0.2509913965190015,-0.11920636816134285,-0.06740717198787928,-0.26798616100747763,-0.12088739852943428,-0.11949605547838929,0.0,0.0,-0.1864345776905733,0.0,-0.08148302180291511,-0.21346912432629045,-0.23194448246080027,-0.2172631744439257,-0.2481842216466309,-0.24037826860063394,-0.24763902802723908,-0.22729272044869345,-0.83610929601808
Saint Vincent and the Grenadines,-0.25359107203916254,-0.30622198085884106,-0.23270611057621826,-0.20846481670138842,-0.25795913777975177,-0.3588996518200795,0.19593309684648963,-0.22401906401757712,-0.17704362966525355,-0.2500785683563966,-0.15837677449848714,-0.12786087748110705,-0.2691882085466148,-0.19996992174980763,-0.22078827993025588,-0.18707450913747697,-0.32310667104384927,-0.39961370850030126,-0.32194785231391243,-0.08148302180291511,-0.21346912432629045,-0.23146672346644148,-0.21661950361229607,-0.24761063561580554,-0.2397852513791054,-0.2470457230619546,-0.25546649670430543,-0.6054322232336958
Samoa,-0.25359107203916254,0.0,-0.1893271905540261,-0.20846481670138842,-0.26066631115258243,-0.35833012051655166,0.19601069484235623,-0.2223907774640167,-0.17742835051954314,-0.25024174637482033,-0.15737415481886705,-0.12923518098334202,-0.27034441211725324,-0.19996992174980763,-0.09516449646056122,-0.18709847229711288,-0.3215333601295638,-0.3971762746391372,-0.31483442953626345,-0.08148302180291511,-0.21346912432629045,-0.23218393648777524,-0.2152131385121862,-0.24785909965703215,-0.2391252341922571,-0.24638028614724902,-0.2472881324197504,-0.3284207538210196
San Marino,-6.17299947457819e-17,0.0,0.26417188808235936,-0.20846481670138842,-0.25795913777975177,-0.36046186803676217,0.19598061664446187,-0.2240797496293188,-0.1775606139598735,-0.25067159832946406,-0.15737415481886705,-0.12923518098334202,-0.27047503495602915,-0.18738308306274126,-0.13776787221774583,-0.18700093953077163,0.0,-0.16784250581297347,0.0,-0.08146013540424482,0.0,0.0,-0.21726038170124706,-0.24788981916269603,-0.24021826728117449,-0.24746093690109333,-0.21597904129134904,0.699321645010694
Sao Tome and Principe,-0.25359107203916254,-0.30622188123176836,-0.23270611057621826,-0.20846481670138842,-0.25795913777975177,-0.3599571459068306,0.19598061664446187,-0.22059193229935553,-0.17748650215178174,-0.2494818540396126,-0.15737415481886705,-0.12786087748110705,-0.2699963572403522,-0.19996992174980763,-0.1343959724159692,-0.1871081341550286,-0.32219585196462674,-0.39967479530848277,-0.321211713851129,-0.08148302180291511,-0.21346912432629045,-0.23201823876412264,-0.2165707871592922,-0.24649099845662223,-0.23913136460100326,-0.24632822911963134,-0.2511894376689438,0.12994866067660116
Saudi Arabia,-0.25359107203916254,-0.28724377070902546,-0.24667783255942755,-0.20846481670138842,-0.19922951109641365,1.6952256092244424,0.19598061664446187,-0.2240797496293188,0.08037095427955132,0.16134812561392692,0.05010047681205126,-0.12146134836365051,0.18223979752423994,-0.21054326403031562,0.5704545784102564,0.3185224125699697,-0.2753527054245838,-0.1733359636650462,-0.2815360427338917,-0.08148302180291511,-0.21346912432629045,0.0,-0.14896695280232775,0.06864904739851922,0.004884035823643411,-0.061807149803146826,0.21354499015159284,0.03600069696095338
Senegal,-0.22945822970701202,-0.24973729117655888,-0.20180946574256203,-0.20846481670138842,-0.24977877696541329,-0.30650641661574435,0.20048370797977588,-0.15969314983252647,-0.16587612075617228,-0.17928654974357766,-0.1560820095886284,-0.1267638473769514,-0.1685593818934364,-0.1901365591586284,-0.26610529120516574,-0.17150344914968788,-0.278368814448647,-0.08943279127806807,-0.26584680019800105,-0.08148302180291511,-0.18703586660527963,-0.19729299179779927,-0.10552331068730547,-0.1585892127402208,-0.14555673503498184,-0.1448506556794856,-0.19662098110899276,0.383082281520082
Serbia,-0.2512596668936611,-0.15867436088315015,-0.19503318232052003,-0.20832163239232046,-0.16655218116348483,-0.20907457780876737,0.11067395108326127,-0.11657952172699723,-0.14924989867530836,-0.14556504620577781,-0.14087276460309603,-0.10787616011424832,-0.19792556016573362,-0.13033962900628546,-0.24803863578180613,-0.10332530740792377,-0.18632941683348006,-0.36771657459914375,-0.159625392684807,-0.08148302180291511,-0.21346912432629045,-0.20213031618708993,-0.16979591649256803,-0.19502861236846267,-0.19898788616869434,-0.2005547504328932,-0.17440847309440752,0.6363580324145813
Seychelles,-0.25359107203916254,0.0,-0.19441787142198508,-0.20846481670138842,-0.26688775925953623,-0.35779367817960206,0.19598061664446187,-0.2240797496293188,-0.17740746838990482,-0.2493497511132686,-0.15737415481886705,-0.12923518098334202,-0.26903990422659574,-0.21072519366703457,-0.21168900510680477,-0.1870967365768515,-0.3232872516869325,-0.39983455386249045,-0.3219953118267475,-0.08148302180291511,-0.21346912432629045,-0.23117649432796733,-0.21675996729787222,-0.2476477784877807,-0.23975996637904695,-0.24706117287922488,-0.25363849222398976,-0.10897195506620101
Sierra Leone,-0.2505027760529941,-0.279232558537591,-0.1838057552155277,-0.20846481670138842,-0.257787666700809,-0.3484325564732685,0.19453505683000497,-0.16803296665462203,-0.17727339510375892,-0.24963094904537486,-0.15849147216274123,-0.12923518098334202,-0.23961393446311166,-0.19996992174980763,-0.2434976804753298,-0.18683291720484047,-0.30868419806797126,-0.34212126215514077,-0.3061248177098003,-0.08148302180291511,-0.21005532232337712,-0.22774655977487687,-0.15975099715899477,-0.21083351640096662,-0.1919711870837355,-0.19712898716859775,-0.23643390866508507,0.17571453710085394
Singapore,-0.25359107203916254,0.0,-0.20371171036857652,-0.20846481670138842,-0.18458530171673188,-0.2527042503496639,0.19576481267805793,-0.2232754619732165,-0.14565266934378926,-0.05422835175290553,-0.15679065857405655,-0.12935486804198387,-0.2564914164466973,-0.19575779673463906,-0.1189956999791209,-0.09496316872857236,-0.321401198186763,-0.39906753826951585,-0.32150280069790027,-0.08148302180291511,-0.21346912432629045,0.0,-0.21727097659051217,-0.18395847671422016,-0.20412344231851107,-0.21298898724675344,-0.18005470451900607,0.18424234016127497
Slovakia,-0.25359107203916254,-0.24208256957807917,-0.20081599218557347,-0.20477828899104644,-0.24200196683172104,-0.2695080499121931,0.18206151323892922,-0.2240797496293188,-0.16097669128305153,-0.21285538773402124,-0.1555216437316695,-0.10537944222307633,-0.22911980034376658,-0.1914149688488708,-0.2702993296355297,-0.15244393285284308,-0.27440804602758895,-0.39255414982415704,-0.28492358414568086,-0.08148302180291511,-0.21346912432629045,-0.2093661942281807,-0.18570281523208992,-0.21650170930728724,-0.20911868022369323,-0.21333152790083418,-0.22547073899803965,0.9446381130487946
Slovenia,-0.25359107203916254,-0.29729666538844685,-0.23261231338844024,-0.19903634258231742,-0.25522254405899786,-0.29953938270672975,0.18373641677537053,-0.205252776462077,-0.1724682154185659,-0.23472359648420987,-0.15829568384600867,-0.1191972456208835,-0.25333026868741726,-0.19990979923830765,-0.270212754861447,-0.17542601914768463,-0.2846926001469752,-0.3899108764899728,-0.2869744157877314,-0.08148302180291511,-0.21346912432629045,-0.21253165356537276,-0.20556810736906697,-0.23581627353395773,-0.22792886470283993,-0.2347025368431856,-0.2432335327611807,1.0975700479323478
Solomon Islands,-0.25359107203916254,-0.3061683316801822,-0.2461429933716504,-0.20842472668888568,-0.2055174471204659,-0.357403836357877,0.7693316574582577,-0.22067642432159731,-0.1775215437984923,-0.24325892637615093,-0.15737415481886705,-0.12923518098334202,-0.26949272809979674,-0.19996992174980763,0.2239308567405058,-0.18704418934459643,-0.3224580979359792,-0.39907286455771696,-0.3183506166382513,-0.08148302180291511,-0.21346912432629045,-0.23095300223748694,-0.21116437546823338,-0.24651715769716465,-0.2362642945688309,-0.24351845351412862,-0.09139516131884444,-0.6497638782341664
Somalia,-0.25359107203916254,-0.2997833322167307,-0.24631086455101253,-0.20846481670138842,-0.2578618651412575,-0.3584922707770128,0.19598061664446187,0.05701200760434549,-0.17749310762965678,-0.2507553780295344,-0.15846288573254955,-0.12923518098334202,-0.2173031057649107,-0.1883985908310173,-0.08236434442461961,-0.18688132251776585,-0.2834591436521106,0.15063709097957387,-0.20540513598952764,-0.08148302180291511,-0.21346912432629045,-0.23191712152010066,-0.10864034965141739,-0.16775399163642854,-0.14304884588612923,-0.14623634191793833,-0.16945526184974274,0.48783212911225715
South Africa,-0.20294587395540253,-0.07118246338426086,-0.24619239192986841,-0.17951698118104428,0.49523963384230446,0.4135422190288806,0.18963649148332445,-0.11617137364877471,0.04880923454603776,0.34389724971451585,0.31109444081189996,0.10107249043999432,0.09481672649593051,-0.15572914917415548,0.05215771621575117,-0.06692495065081495,-0.22042422962716438,0.3608427962755293,-0.20140626266219036,-0.08148302180291511,-0.2132578790111715,0.46375473778030124,0.02280896368660664,0.1801677096041524,0.0952421738030388,0.1240690236374982,0.04885775409264968,-0.9640263419243876
South Sudan,0.6006324990864287,-0.28967893034071385,-0.22958078981741734,0.3236253255449176,-0.2574790665436065,-0.34484069265008344,0.22214087176163227,-0.2240797496293188,-0.17596689313320732,-0.15880357599182632,-0.154454838379028,-0.12923518098334202,-0.25501859502340485,-0.19849482193867385,-0.2393797767651086,-0.1868650131488652,-0.21143751436160133,0.5209554932798777,-0.22491519267731744,-0.08148302180291511,0.7220541731002689,-0.22552432848468826,-0.08125381325209395,-0.21846909000376752,-0.17877901722509798,-0.18176586600669653,-0.09841181894854314,-1.23336278858268
Spain,-0.251932558298874,0.07942622330747198,-0.16501197394641545,-0.18407272549021392,0.23704953740372167,0.5533651621328312,0.003935927671452911,-0.21099376784266333,-0.10854322785380274,-0.05339052630167177,-0.10947368825125442,-0.01211417717607927,0.27884931523512263,0.09711110337891547,-0.02591330560787154,-0.059671616579131156,0.7547168500924598,-0.1334634905600999,1.2091493669372264,-0.08148302180291511,-0.21346912432629045,-0.08574730757891778,-0.10561534596060247,0.15842410553735015,0.032199410817106575,0.049402209411983304,-0.04322091679537446,0.8097566946431441
Sri Lanka,-0.25359107203916254,-0.2261497597871205,-0.06606075918431217,-0.1390451172868456,-0.20000719210978288,-0.20468386770828886,0.1955229693540977,-0.2143850765504195,-0.1518967499486245,-0.20065358817146775,-0.15859342085373146,-0.13336806036723492,-0.13127061808519694,-0.19866369266264938,-0.2434976804753298,-0.17823266757955605,-0.2961951088612718,-0.3736070782145428,-0.29486411602466717,-0.08148302180291511,-0.21346912432629045,-0.23225770944413518,-0.002636128134189763,-0.205509412287636,-0.11749706735052765,-0.10930502983053078,-0.21425025161286376,-0.43814515319844594
Sudan,-0.24866608251474662,-0.1830577133294633,-0.2440743720445282,-0.20846481670138842,-0.1751213996819677,-0.19192621690066258,0.19598061664446187,0.11615707924302361,-0.1490794929640911,-0.15028193080511795,-0.14543948273882137,-0.1324310702687355,-0.1108645652223227,-0.17707817683803664,-0.2429973249760615,-0.17751148283019785,-0.1509544769312394,1.7590292886507537,-0.016564422437068214,-0.08148302180291511,-0.21275266909889617,-0.15235362922788298,0.13578904313922305,-0.0819821638592823,0.020416530325404893,0.025784445235369543,-0.06456358641275269,-1.5700688794182953
Suriname,-0.25163144720041863,-0.3019223503747636,-0.2193020667611285,-0.1717358809369956,-0.25833326811247476,-0.3565826602007811,0.19598061664446187,-0.08520707078286259,-0.17486255415571522,-0.2442044584237141,-0.1580423563603651,-0.13294173657407524,-0.2671628840577471,-0.20403437866371313,0.011051206605801205,-0.1867997335577597,-0.31926124335500355,-0.39719209301294706,-0.3203684646757018,-0.08148302180291511,-0.21127804991254082,-0.20505336558314138,-0.21482166612029735,-0.24410716048430972,-0.23685836875738467,-0.24393103497994265,-0.21362434917364514,0.2803222546420109
